Features	Feature IDs	female (std)	male (std)	female (mean)	male (mean)
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae	988534	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,MB-A2-108,0319-7L14	4479944	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae	4479940	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Endozoicimonaceae	370251	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankiaceae,Frankia	11544	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	581609	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum	4341234	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Pseudoalteromonadaceae,Pseudoalteromonas	19398	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium	4470542	0.0	0.0	0.0	0.0
Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Xenococcaceae,Chroococcidiopsis	649518	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus	359103	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales	807854	0.0	0.0	0.0	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis	4371046	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Methylibium	1134664	0.0	0.0	0.0	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	177641	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae	623091	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	191468	0.0	1.6252253007e-06	0.0	1.07164182815e-07
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae	4433034	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae	4362775	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dyella	842284	0.0	0.0	0.0	0.0
Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae	247493	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus	1132508	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae	584249	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	176062	0.00152073140359	0.00146470452834	0.000487107253935	0.000389871205712
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Sporichthyaceae	554377	0.0	0.0	0.0	0.0
Bacteria,Chloroflexi,Ellin6529	256904	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus	154270	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales	4429835	0.0	0.0	0.0	0.0
Bacteria,Planctomycetes,Phycisphaerae,WD2101	513586	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,BD7-3	948191	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,BD7-3	1032480	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia	1001908	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix	4478325	0.0	0.0	0.0	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	158711	1.7665767445e-05	2.41243724169e-05	4.79899569469e-06	6.1552848718e-06
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium	90311	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae	4463771	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	2595969	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales	528829	0.0	0.0	0.0	0.0
Bacteria,Acidobacteria,Chloracidobacteria,RB41,Ellin6075	1136536	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales	824692	0.0	0.0	0.0	0.0
Bacteria,Acidobacteria,Acidobacteria-6,iii1-15	3078693	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae	256291	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae	1908097	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Vitreoscilla	264994	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	264996	2.28910283881e-06	0.0	2.10713191035e-07	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales	256127	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,guillouiae	938794	2.46284083756e-06	0.0	1.59978703635e-07	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae	1072934	0.0	0.0	0.0	0.0
Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,Ellin506	4480292	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	175087	1.91384258707e-06	0.0	1.24317435122e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Zoogloea	4477789	0.0	0.0	0.0	0.0
Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata	242145	0.0	0.0	0.0	0.0
Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,Turneriella	4017244	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	179853	3.45888826108e-06	0.0	4.43857283261e-07	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum	244132	4.09211436438e-06	0.0	2.65811391932e-07	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc	303239	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,luteciae	290735	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	193174	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium	4310475	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,gnavus	263179	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	174683	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	178106	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	174688	0.0	0.0	0.0	0.0
Bacteria,Acidobacteria,Chloracidobacteria,RB41,Ellin6075	4397258	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira	356644	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	1137375	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae	4474780	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Gammaproteobacteria	4474787	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus	564849	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae	92262	0.0	1.9928545789e-06	0.0	1.31404939564e-07
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales	151384	0.0	3.63600111291e-06	0.0	3.35274070013e-07
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,KD1-23	566480	0.0	2.31382960623e-06	0.0	1.52569406111e-07
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales	1119470	0.0	0.0	0.0	0.0
Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae	697769	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas	192227	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	110492	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas	368717	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	192228	1.182538473e-05	1.32556104811e-05	1.9595154159e-06	2.43538154574e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Peptoniphilus	609982	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae	621303	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	191067	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus	995893	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	617346	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	267502	0.0	0.0	0.0	0.0
Bacteria,Chloroflexi,S085	4444622	0.0	0.0	0.0	0.0
Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus	350772	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter	4483172	0.0	0.0	0.0	0.0
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia	4483174	0.0	0.0	0.0	0.0
Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae,Flavisolibacter	4400615	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	258232	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas	4327501	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales	165611	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales	683458	0.0	0.0	0.0	0.0
Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae	670399	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Agrococcus,jenensis	1142257	0.0	0.0	0.0	0.0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae	675143	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,sciuri	167618	0.0	0.0	0.0	0.0
Bacteria,Acidobacteria,Solibacteres,Solibacterales	533472	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus	997942	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	322525	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella	4440018	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae	535138	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	52106	2.61645941203e-05	2.27107519814e-05	6.37373130964e-06	4.95294300537e-06
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Rhodococcus,ruber	578701	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia	227000	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Allobaculum	1105860	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	4442387	4.56851849195e-05	4.0612174429e-05	1.8807202869e-05	1.78297609981e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae	802787	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales	458474	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales	873645	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Knoellia	810959	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	1109297	1.91310673324e-06	0.0	1.2426963628e-07	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,salmoninarum	343273	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae	371783	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	4455677	0.0	2.76315661815e-06	0.0	1.82197151894e-07
Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae	4415360	0.0	0.0	0.0	0.0
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma	4359316	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,minor	4359317	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiopsaceae	1145707	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,durum	4395346	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Adlercreutzia	265106	0.0	0.0	0.0	0.0
Bacteria,Planctomycetes,OM190,CL500-15	4447546	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium	534265	0.0	0.0	0.0	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	940433	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium	1750495	0.0	0.0	0.0	0.0
Bacteria,Acidobacteria,Acidobacteria-6,CCU21	3753076	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	3466725	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	3466726	0.0	0.0	0.0	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,BS11	269732	0.0	0.0	0.0	0.0
Bacteria,Planctomycetes,Phycisphaerae,WD2101	810371	0.0	0.0	0.0	0.0
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium	4456091	0.0	0.0	0.0	0.0
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae	223783	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae	1562631	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Gammaproteobacteria	4347498	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	112234	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae	334110	0.0	0.0	0.0	0.0
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter	862357	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales	1091225	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	1125298	0.0	0.0	0.0	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	531722	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus	808202	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae	561452	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales	137451	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae	331697	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	184296	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae	934169	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Bulleidia	778142	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria	4453317	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria	4453318	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	2570980	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter	4480882	0.0	0.0	0.0	0.0
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium	447658	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae	825474	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,p-75-a5	2936048	0.0	0.0	0.0	0.0
Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma	2936045	0.0	0.0	0.0	0.0
Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae	740729	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc	299516	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	332411	2.50193377156e-06	3.17406441572e-06	2.13673649676e-07	4.03233095008e-07
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae	332410	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	4301566	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,producta	183419	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	225316	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	529180	0.0	0.0	0.0	0.0
Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae,DA101	225313	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Tessaracoccus	529182	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus	1765402	3.17105193041e-06	0.0	2.91139428758e-07	0.0
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales	2457239	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Wolbachia	101940	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,cecorum	132661	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter	815293	0.0	0.0	0.0	0.0
Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae	511320	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia	511321	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces	511324	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Gordoniaceae,Gordonia	671258	0.0	0.0	0.0	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,p-2534-18B5	218098	0.0	0.0	0.0	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales	323217	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	1625696	0.0	2.31382960623e-06	0.0	1.52569406111e-07
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales	4465431	0.0	0.0	0.0	0.0
Bacteria,Acidobacteria,Acidobacteria-6,iii1-15	4450831	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae	624830	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,AKIW874	975953	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae	593162	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria	366176	0.0	0.0	0.0	0.0
Bacteria,Acidobacteria,Solibacteres,Solibacterales	205391	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae	561844	0.0	0.0	0.0	0.0
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae	813195	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329	561842	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,Gallionella	3334943	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes	4337748	0.0	0.0	0.0	0.0
Bacteria,Gemmatimonadetes,Gemmatimonadetes,KD8-87	4393102	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	195496	0.0	3.19788608121e-06	0.0	2.10862363809e-07
Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae	4335676	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	134365	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae	654724	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	703731	2.95527006652e-06	2.38849642548e-06	2.72020732664e-07	1.57492790374e-07
Bacteria,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,Gallionella	141108	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae	821579	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae	555343	0.0	0.0	0.0	0.0
Bacteria,Bacteroidetes,Saprospirae,Saprospirales	320742	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium	81997	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	135947	0.0	0.0	0.0	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae	2231218	0.0	0.0	0.0	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales	1117097	0.0	0.0	0.0	0.0
Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae	1117094	0.0	0.0	0.0	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	322580	4.70430743278e-05	7.4922798616e-05	1.31808603586e-05	1.52178773638e-05
Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae,Gemella	2973395	2.27488400358e-06	2.47297729574e-06	1.47769595283e-07	1.63063293996e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter	4422794	0.0	3.9726855408e-06	0.0	2.61951127254e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	178478	0.0314631151405	0.0168459381034	0.0112707882153	0.00618397171467
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	312619	2.95938866327e-06	0.0	2.47950587977e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae	17356	0.0	2.01104580185e-06	0.0	1.32604433284e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	300594	2.6872191333e-06	0.0	1.74553640159e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	240992	7.49026425337e-06	1.41438717359e-05	6.95915778957e-07	2.8381749641e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paraprevotellaceae,Prevotella	4324196	1.68547567634e-05	8.25911200299e-06	3.30530108333e-06	1.32396355801e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	168541	3.17374665905e-06	0.0	2.78616688564e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	338069	0.0	2.56505572366e-06	0.0	1.69134765736e-07
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Phycicoccus	4297391	0.0	1.5659161677e-06	0.0	1.03253454396e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri	292041	0.000690790838098	0.000202352702723	5.40795717646e-05	5.56764502306e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella	2016098	2.79383446677e-05	6.03177232447e-05	5.76886394943e-06	7.72765469359e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales	146120	0.0	3.07419934666e-06	0.0	2.02706702051e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	1113289	6.95433583803e-06	7.77631426502e-06	7.96931444233e-07	9.97004573087e-07
