Features	Feature IDs	female (std)	male (std)	female (mean)	male (mean)
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4447950	5.60916222186e-06	5.57537981923e-06	7.13256274313e-07	5.20812545026e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium	4442523	0.0	2.70030852824e-06	0.0	1.78053071567e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	194324	0.0	2.65209457674e-06	0.0	1.7487393775e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	176469	0.0	2.42627596168e-06	0.0	1.5998389922e-07
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas	4479484	0.0	3.27477061289e-06	0.0	2.15931979699e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	340711	0.000178557219537	0.000168669129739	7.50183953223e-05	6.27451382186e-05
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas	4364413	0.0	2.94287512875e-06	0.0	1.94047439554e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	293637	4.2640384986e-06	5.02718732815e-06	4.69407080249e-07	5.60232813197e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Moryella	814501	1.60271690968e-06	0.0	1.04107650642e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,variabile	299576	3.60085125874e-06	4.38503907498e-06	3.2769073469e-07	4.81266239478e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	323231	3.24128496099e-05	4.37777124042e-05	1.37052671518e-05	1.36847951876e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,endodontalis	4423790	4.54946578755e-06	3.74537666093e-06	6.34534395052e-07	3.97425873162e-07
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Ureibacillus	137827	2.47452378568e-06	0.0	1.60737592665e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,02d06	174174	0.0010395534719	0.00153031037612	0.000532397343597	0.00070080377179
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4381555	7.46046580701e-05	5.33148410626e-05	1.85911065889e-05	1.75258545187e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides	3757799	8.09118285248e-05	8.07456994266e-05	4.33419346698e-05	3.90961730829e-05
Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus	4316566	2.70068271712e-06	0.0	1.75428193907e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,Gallionella	69019	2.70068271712e-06	0.0	1.75428193907e-07	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae	4405685	3.5596670589e-06	0.0	3.27631562722e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	2840201	7.21845019524e-06	7.30211714798e-06	1.09427421937e-06	1.153990157e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	1136492	6.47860430106e-05	6.49534145311e-05	2.73159414316e-05	2.54816081866e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4359984	7.47543593433e-05	6.51781728342e-05	3.47581831634e-05	2.94409203741e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	196100	7.27008701188e-05	9.36262559352e-05	2.83986142501e-05	3.67320695427e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	194526	0.000146736605162	6.2144325686e-05	4.04537449829e-05	1.71282373387e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	1784461	6.27015558822e-05	9.4033315635e-05	2.14279973769e-05	4.09439494629e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae	4343661	0.0	2.22944177014e-06	0.0	1.47005036981e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	314304	2.90401597188e-06	2.78365915824e-06	1.8863610812e-07	1.83549049354e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	328724	4.02323897265e-06	0.0	3.70236082987e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	164242	2.81872284111e-06	2.99557360442e-06	1.83095723909e-07	2.78709093486e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	175145	0.000140767773319	0.000172210961816	7.34695717966e-05	0.000101387309843
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,parvula	1980933	2.90401597188e-06	0.0	1.8863610812e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4373060	0.0	2.78684953083e-06	0.0	1.83759416292e-07
Bacteria,Proteobacteria,Betaproteobacteria,Ellin6067	806094	2.13344938018e-06	4.5939216349e-06	1.38582429245e-07	5.06159196377e-07
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	4358566	0.0	2.94287512875e-06	0.0	1.94047439554e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	292556	0.0	3.32670895603e-06	0.0	2.19356692628e-07
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae	191355	8.24874010986e-05	0.00177438003365	3.08528968449e-05	0.000162925759153
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	567011	9.79017003128e-06	1.08312193568e-05	1.42249257868e-06	2.05825637266e-06
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,longum	3291730	4.2797297893e-06	0.0	5.30192472017e-07	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae	156308	3.10012229848e-06	0.0	2.01374582903e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	187126	0.000131057295018	0.000142810520846	8.22789562634e-05	9.68129612024e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	192438	5.52263227414e-05	4.04485647003e-05	1.77099978541e-05	1.51616043736e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	189090	1.82608052226e-05	2.14705118632e-05	4.64927023714e-06	6.00758123936e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	84779	2.64232237572e-06	0.0	1.71637282364e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	370357	9.7593696131e-05	0.000131334126887	3.72765145717e-05	5.6761836461e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis	3181657	1.94427400156e-06	2.9249131804e-06	1.26294167912e-07	1.92863063753e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	180414	0.000108336177619	0.000147163682356	3.6683222544e-05	5.06358442976e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,dispersa	825033	2.47452378568e-06	0.0	1.60737592665e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	362363	0.0	2.00007924592e-06	0.0	1.3188132e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus	549992	0.0	2.70844064551e-06	0.0	1.785892875e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas	541859	0.0	2.61824930198e-06	0.0	1.72642246421e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	1136275	3.92135154465e-06	0.0	4.22697103568e-07	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae	817115	3.10012229848e-06	0.0	2.01374582903e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,noxia	4459414	0.0	1.84045193001e-06	0.0	1.21355806487e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	266255	0.0	1.91938609113e-06	0.0	1.2656057094e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	302455	4.65979941971e-06	2.42627596168e-06	5.9328188512e-07	1.5998389922e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum	4312512	0.0	2.28150546453e-06	0.0	1.50438015325e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	336710	4.56707758822e-05	3.73521639744e-05	1.00982076603e-05	1.30129554768e-05
Bacteria,Proteobacteria,Gammaproteobacteria	4410837	0.0	2.22944177014e-06	0.0	1.47005036981e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	25461	8.47541722977e-05	0.000135058728943	3.19211858518e-05	4.10247084483e-05
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae	63834	2.47452378568e-06	0.0	1.60737592665e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	205597	3.81676345114e-06	2.7638328224e-06	3.39347152229e-07	2.31764688466e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	315852	5.20401985449e-06	0.0	6.48302974777e-07	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae	1121728	3.10012229848e-06	0.0	2.01374582903e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	328892	0.0	2.65541988542e-06	0.0	1.75093202111e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	2599028	7.37085334831e-05	6.81735641354e-05	4.48423065993e-05	3.98657225001e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	192983	0.000117265805809	0.000160126602092	6.81924744258e-05	0.000112453404915
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	529940	3.37993398959e-05	4.69796875649e-05	1.18362700923e-05	1.62681494793e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	356745	6.48730922549e-05	7.7265195641e-05	1.90183094935e-05	3.04993715385e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	262631	2.86035428309e-06	0.0	1.85799976664e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	3989856	0.000105070788997	0.00011523613317	6.91808873895e-05	7.87591657222e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae	341250	4.20213026403e-06	9.28189690531e-06	4.53358752123e-07	1.61194775789e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	1630017	2.29018735865e-06	0.0	1.48763655016e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	186723	1.00770760941e-05	1.27723689944e-05	1.7438149144e-06	2.99548809864e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae	525841	1.94427400156e-06	0.0	1.26294167912e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales	621130	0.0	2.25812070053e-06	0.0	1.4889606965e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	307900	0.0	3.26387146247e-06	0.0	2.97538842425e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	4403349	2.29018735865e-06	2.69722232043e-06	1.48763655016e-07	2.4595674459e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	364029	6.18774377035e-06	2.64978135199e-06	6.929970558e-07	2.42234798166e-07
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,Xylanimicrobium	2823499	3.10012229848e-06	0.0	2.01374582903e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	198511	0.000417400183435	0.000543373193615	0.000242161698389	0.000283125785087
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,distasonis	4372130	2.35333430711e-05	3.31949054176e-05	6.53243854165e-06	1.12278055607e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae	170060	1.60271690968e-06	0.0	1.04107650642e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter	897109	2.5560757037e-06	0.0	1.66034958993e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	199694	0.000165161967112	0.000214894494375	8.13671973063e-05	9.74322062034e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,gnavus	355468	1.88166313002e-06	0.0	1.22227154767e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	358439	0.0	3.9726855408e-06	0.0	2.61951127254e-07
Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae	945529	1.40896233326e-06	0.0	9.15219384493e-08	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	195805	0.000696833938226	0.000731508606121	0.000365645137238	0.000362729008532
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	175922	2.94755305344e-06	0.0	1.91464145467e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae	2795129	0.0	3.25253132854e-06	0.0	3.0173919902e-07
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Methylibium	4386631	1.88166313002e-06	0.0	1.22227154767e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	161007	2.2542574594e-05	2.1652074774e-05	9.45147100917e-06	7.01296116515e-06
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae	4442932	0.0	2.31382960623e-06	0.0	1.52569406111e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	354334	0.000677092803895	0.000528618617543	0.000455308680448	0.000456980633483
Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84	545465	0.0	2.8835471384e-06	0.0	1.90135467718e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,distasonis	3275938	0.000106668879195	0.000132354325557	4.65853347387e-05	6.350708715e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae	278430	2.46284083756e-06	0.0	1.59978703635e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	198757	3.58197398812e-05	4.87697409048e-05	1.21666063741e-05	1.71641748483e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	290141	1.40896233326e-06	0.0	9.15219384493e-08	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis	196596	1.47052655916e-06	0.0	9.55209646548e-08	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	368203	0.000120550050166	0.000172349023419	7.00054269001e-05	8.34629432922e-05
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,kestanbolensis	3072298	3.10012229848e-06	0.0	2.01374582903e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	310957	9.8573684483e-07	0.0	6.40304887575e-08	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter	110404	0.0	2.31382960623e-06	0.0	1.52569406111e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4298022	2.64232237572e-06	0.0	1.71637282364e-07	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus	3879458	2.74876983502e-06	0.0	1.78551787875e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	307722	0.0	8.96636227956e-07	0.0	5.91224420454e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4300920	2.27488400358e-06	0.0	1.47769595283e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas	4408227	0.0	3.27477061289e-06	0.0	2.15931979699e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	185995	2.74296682074e-06	2.55786033612e-06	2.49824384423e-07	1.68660315931e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4390839	2.06698190069e-05	3.19310231355e-05	5.07612131053e-06	8.62725316357e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	2986828	0.0	1.87927869607e-06	0.0	1.23915967626e-07
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	526131	8.1732562834e-06	5.2335701286e-06	1.26117285213e-06	4.31563914721e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4433737	5.96586362986e-05	7.0938140244e-05	1.89809829594e-05	3.15337389657e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri	328035	2.6872191333e-06	2.32546759872e-06	1.74553640159e-07	1.53336792611e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	4324489	2.29018735865e-06	3.05417757942e-06	1.48763655016e-07	2.01386505815e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Anaerococcus	462461	0.0	2.31382960623e-06	0.0	1.52569406111e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	571458	0.0	1.84045193001e-06	0.0	1.21355806487e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella	734269	0.0	2.31382960623e-06	0.0	1.52569406111e-07
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus	984924	0.0	2.94287512875e-06	0.0	1.94047439554e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	362958	0.0	2.61075282329e-06	0.0	1.72147943254e-07
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus	4411867	3.10012229848e-06	0.0	2.01374582903e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,subflava	4340653	7.23482788489e-05	0.000185331895199	3.45680406938e-05	5.14289555091e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	522107	5.07734431543e-06	7.80648624223e-06	6.50460906142e-07	1.45354499389e-06
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces	4363222	0.0	3.88193099889e-06	0.0	3.61997829489e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	183071	3.9405183895e-05	5.39444774218e-05	1.53037837694e-05	1.7861522475e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	590015	3.65219647438e-06	4.48372332749e-06	2.37235654241e-07	5.0605078313e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	523768	4.56183109431e-05	4.57136806914e-05	1.86351202328e-05	1.93463489705e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	558531	2.74876983502e-06	0.0	1.78551787875e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	558387	0.0	2.31382960623e-06	0.0	1.52569406111e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,gnavus	268125	2.29018735865e-06	0.0	1.48763655016e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	349145	4.27409302369e-06	7.15369672008e-06	3.93147935278e-07	1.19652764485e-06
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Catenibacterium,mitsuokai	40839	0.0	3.55596140679e-06	0.0	3.31389864178e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	163494	0.00027920201909	0.000350051264542	0.000160499968333	0.000190124822038
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas	587601	0.0	3.07419934666e-06	0.0	2.02706702051e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	291648	1.00129362292e-05	1.43988541846e-05	2.51705822171e-06	3.6416370192e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	318760	1.80394488545e-06	3.70213189797e-06	1.1717881229e-07	3.44613913157e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	259901	2.5560757037e-06	0.0	1.66034958993e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	36031	0.0	8.96636227956e-07	0.0	5.91224420454e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	571642	0.000336518287515	0.000273734530206	0.000161006035446	0.000140686128576
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	194287	0.000593373260294	0.000481813655769	0.00038277928052	0.000341404763615
Bacteria,Firmicutes,Clostridia,Clostridiales	333272	0.0	1.95057939412e-06	0.0	1.28617396429e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	197481	2.97953763781e-05	6.44645707185e-05	1.05111638692e-05	1.89005165254e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	190107	4.09076458233e-05	5.78390761262e-05	1.84188116729e-05	2.95849150827e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	186578	1.47052655916e-06	3.9726855408e-06	9.55209646548e-08	2.61951127254e-07
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter	527415	0.0	2.22944177014e-06	0.0	1.47005036981e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalorhabdales	744941	0.000216510665372	0.000195032284808	4.11680571403e-05	3.36497405716e-05
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus	256974	3.07638408436e-06	0.0	1.99832620197e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4318470	0.00101103429095	0.00050236132607	0.000397760080218	0.000322186821855
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	2420187	0.00144421385844	0.00151600714516	0.000798206568501	0.00102365237747
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium	46818	0.0	3.07419934666e-06	0.0	2.02706702051e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus	157516	6.8266619214e-05	5.62481528307e-05	1.56289392812e-05	2.1302632762e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	3150250	1.94427400156e-06	0.0	1.26294167912e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	303919	0.0	2.76315661815e-06	0.0	1.82197151894e-07
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	3166216	8.18787467134e-05	0.00107264814103	3.44736702748e-05	0.000114102319405
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	186358	9.15917297803e-05	0.000128192534193	3.95593548553e-05	6.58187039635e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	176924	7.37333075526e-05	8.90456893812e-05	3.6254605288e-05	3.88342512636e-05
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria	516198	1.47052655916e-06	0.0	9.55209646548e-08	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,flavefaciens	686211	0.0	1.95057939412e-06	0.0	1.28617396429e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium	1740499	5.04857209887e-05	6.6886754101e-05	1.93194382871e-05	1.90188069007e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea	4461143	0.0	2.31382960623e-06	0.0	1.52569406111e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4381913	5.07631173667e-06	6.56453722954e-06	6.31740485772e-07	1.08785387243e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	188764	0.000233119169713	0.000197908551112	0.000115275312547	0.000111746188448
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	366161	5.38992477403e-05	7.80236195065e-05	3.08286151755e-05	4.91342333195e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	306288	0.0	3.40447048133e-06	0.0	3.18155711453e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	192155	0.0	2.18201945118e-06	0.0	1.43878101868e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	192930	2.91329398519e-06	0.0	2.67519121236e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	262935	1.91384258707e-06	0.0	1.24317435122e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	262936	2.5560757037e-06	2.31203695053e-06	1.66034958993e-07	1.52451201895e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	540500	2.44046077036e-06	2.46730810054e-06	2.24344716209e-07	1.62689478335e-07
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae	73679	2.47841111758e-06	0.0	1.60990102007e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	298031	0.0	3.05417757942e-06	0.0	2.01386505815e-07
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Zoogloea	605324	2.47452378568e-06	0.0	1.60737592665e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae	4408226	0.0	2.31382960623e-06	0.0	1.52569406111e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,flavefaciens	317714	0.0	8.96636227956e-07	0.0	5.91224420454e-08
Bacteria,Firmicutes,Clostridia,Clostridiales	186259	1.93827315587e-06	2.31382960623e-06	1.25904371098e-07	1.52569406111e-07
Bacteria,Proteobacteria,Betaproteobacteria	228275	0.0	2.12509229129e-06	0.0	1.40124436104e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	183619	6.84732670017e-06	3.61726149019e-06	1.13932933994e-06	4.12408894502e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	3794053	0.000609453598483	0.000137578918358	9.40066598739e-05	6.81325440352e-05
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio	4425648	0.0	8.96636227956e-07	0.0	5.91224420454e-08
